reading_time,zone_name,avg_speed_kmh,congestion_index
2026-09-16 18:00:00,Koramangala,7.7,0.7
2026-09-16 18:00:00,Jayanagar,14.3,0.57
2026-09-16 18:00:00,Hebbal,19.9,0.36
2026-09-16 18:00:00,Electronic City,9.3,0.66
2026-09-16 18:00:00,HSR Layout,16.6,0.63
2026-09-16 19:00:00,MG Road / Central,10.2,0.69
2026-09-16 19:00:00,Indiranagar,12.0,0.61
2026-09-16 19:00:00,Whitefield,12.2,0.61
2026-09-16 19:00:00,Koramangala,13.1,0.58
2026-09-16 19:00:00,Jayanagar,9.1,0.73
2026-09-16 19:00:00,Hebbal,9.6,0.67
2026-09-16 19:00:00,Electronic City,11.4,0.64
2026-09-16 19:00:00,HSR Layout,17.6,0.44
2026-09-16 20:00:00,MG Road / Central,11.3,0.58
2026-09-16 20:00:00,Indiranagar,8.9,0.72
2026-09-16 20:00:00,Whitefield,19.9,0.41
2026-09-16 20:00:00,Koramangala,5.5,0.77
2026-09-16 20:00:00,Jayanagar,18.7,0.37
2026-09-16 20:00:00,Hebbal,15.3,0.5
2026-09-16 20:00:00,Electronic City,10.8,0.51
2026-09-16 20:00:00,HSR Layout,14.3,0.5
2026-09-16 21:00:00,MG Road / Central,14.3,0.48
2026-09-16 21:00:00,Indiranagar,8.1,0.6
2026-09-16 21:00:00,Whitefield,17.3,0.41
2026-09-16 21:00:00,Koramangala,15.1,0.5
2026-09-16 21:00:00,Jayanagar,17.6,0.39
2026-09-16 21:00:00,Hebbal,29.3,0.12
2026-09-16 21:00:00,Electronic City,23.4,0.24
2026-09-16 21:00:00,HSR Layout,16.0,0.4
2026-09-17 06:00:00,MG Road / Central,14.7,0.47
2026-09-17 06:00:00,Indiranagar,18.6,0.38
2026-09-17 06:00:00,Whitefield,26.3,0.07
2026-09-17 06:00:00,Koramangala,14.9,0.56
2026-09-17 06:00:00,Jayanagar,23.2,0.24
2026-09-17 06:00:00,Hebbal,26.3,0.21
2026-09-17 06:00:00,Electronic City,23.7,0.23
2026-09-17 06:00:00,HSR Layout,16.8,0.39
2026-09-17 07:00:00,MG Road / Central,9.3,0.59
2026-09-17 07:00:00,Indiranagar,11.4,0.6
2026-09-17 07:00:00,Whitefield,19.6,0.22
2026-09-17 07:00:00,Koramangala,17.6,0.35
2026-09-17 07:00:00,Jayanagar,24.4,0.18
2026-09-17 07:00:00,Hebbal,19.5,0.36
2026-09-17 07:00:00,Electronic City,19.2,0.29
2026-09-17 07:00:00,HSR Layout,29.3,0.14
2026-09-17 08:00:00,MG Road / Central,15.0,0.61
2026-09-17 08:00:00,Indiranagar,9.9,0.67
2026-09-17 08:00:00,Whitefield,12.2,0.68
2026-09-17 08:00:00,Koramangala,8.6,0.69
2026-09-17 08:00:00,Jayanagar,14.4,0.54
2026-09-17 08:00:00,Hebbal,10.3,0.66
2026-09-17 08:00:00,Electronic City,14.5,0.62
2026-09-17 08:00:00,HSR Layout,12.8,0.6
2026-09-17 09:00:00,MG Road / Central,9.2,0.52
2026-09-17 09:00:00,Indiranagar,7.4,0.75
2026-09-17 09:00:00,Whitefield,15.8,0.49
2026-09-17 09:00:00,Koramangala,11.5,0.69
2026-09-17 09:00:00,Jayanagar,11.7,0.56
2026-09-17 09:00:00,Hebbal,9.5,0.67
2026-09-17 09:00:00,Electronic City,10.6,0.61
2026-09-17 09:00:00,HSR Layout,16.0,0.47
2026-09-17 10:00:00,MG Road / Central,9.9,0.7
2026-09-17 10:00:00,Indiranagar,6.3,0.67
2026-09-17 10:00:00,Whitefield,16.6,0.5
2026-09-17 10:00:00,Koramangala,9.6,0.66
2026-09-17 10:00:00,Jayanagar,8.5,0.67
2026-09-17 10:00:00,Hebbal,18.7,0.36
2026-09-17 10:00:00,Electronic City,13.3,0.49
2026-09-17 10:00:00,HSR Layout,15.1,0.53
2026-09-17 11:00:00,MG Road / Central,18.6,0.4
2026-09-17 11:00:00,Indiranagar,10.8,0.62
2026-09-17 11:00:00,Whitefield,20.5,0.28
2026-09-17 11:00:00,Koramangala,19.9,0.3
2026-09-17 11:00:00,Jayanagar,24.9,0.19
2026-09-17 11:00:00,Hebbal,12.6,0.53
2026-09-17 11:00:00,Electronic City,23.9,0.2
2026-09-17 11:00:00,HSR Layout,21.6,0.3
2026-09-17 12:00:00,MG Road / Central,8.5,0.55
2026-09-17 12:00:00,Indiranagar,25.6,0.11
2026-09-17 12:00:00,Whitefield,15.4,0.38
2026-09-17 12:00:00,Koramangala,29.6,0.05
2026-09-17 12:00:00,Jayanagar,19.4,0.28
2026-09-17 12:00:00,Hebbal,24.1,0.13
2026-09-17 12:00:00,Electronic City,20.8,0.26
2026-09-17 12:00:00,HSR Layout,15.0,0.31
2026-09-17 13:00:00,MG Road / Central,18.8,0.3
2026-09-17 13:00:00,Indiranagar,17.8,0.37
2026-09-17 13:00:00,Whitefield,15.9,0.35
2026-09-17 13:00:00,Koramangala,19.0,0.41
2026-09-17 13:00:00,Jayanagar,14.9,0.47
2026-09-17 13:00:00,Hebbal,17.7,0.29
2026-09-17 13:00:00,Electronic City,30.2,0.05
2026-09-17 13:00:00,HSR Layout,24.9,0.25
2026-09-17 14:00:00,MG Road / Central,24.0,0.24
2026-09-17 14:00:00,Indiranagar,12.1,0.62
2026-09-17 14:00:00,Whitefield,21.5,0.28
2026-09-17 14:00:00,Koramangala,26.4,0.21
2026-09-17 14:00:00,Jayanagar,25.7,0.18
2026-09-17 14:00:00,Hebbal,25.8,0.06
2026-09-17 14:00:00,Electronic City,16.6,0.42
2026-09-17 14:00:00,HSR Layout,17.1,0.42
2026-09-17 15:00:00,MG Road / Central,26.4,0.18
2026-09-17 15:00:00,Indiranagar,21.5,0.33
2026-09-17 15:00:00,Whitefield,19.3,0.25
2026-09-17 15:00:00,Koramangala,21.8,0.42
2026-09-17 15:00:00,Jayanagar,20.6,0.31
2026-09-17 15:00:00,Hebbal,19.1,0.38
2026-09-17 15:00:00,Electronic City,19.6,0.28
2026-09-17 15:00:00,HSR Layout,23.7,0.28
2026-09-17 16:00:00,MG Road / Central,23.9,0.3
2026-09-17 16:00:00,Indiranagar,16.6,0.39
2026-09-17 16:00:00,Whitefield,18.3,0.37
2026-09-17 16:00:00,Koramangala,14.7,0.49
2026-09-17 16:00:00,Jayanagar,23.7,0.24
2026-09-17 16:00:00,Hebbal,17.5,0.28
2026-09-17 16:00:00,Electronic City,28.4,0.12
2026-09-17 16:00:00,HSR Layout,21.9,0.23
2026-09-17 17:00:00,MG Road / Central,11.7,0.54
2026-09-17 17:00:00,Indiranagar,16.1,0.46
2026-09-17 17:00:00,Whitefield,13.7,0.48
2026-09-17 17:00:00,Koramangala,10.0,0.69
2026-09-17 17:00:00,Jayanagar,5.0,0.8
2026-09-17 17:00:00,Hebbal,11.3,0.69
2026-09-17 17:00:00,Electronic City,16.7,0.46
2026-09-17 17:00:00,HSR Layout,15.5,0.5
2026-09-17 18:00:00,MG Road / Central,5.0,0.88
2026-09-17 18:00:00,Indiranagar,6.3,0.76
2026-09-17 18:00:00,Whitefield,18.4,0.37
2026-09-17 18:00:00,Koramangala,5.0,0.84
2026-09-17 18:00:00,Jayanagar,17.6,0.42
2026-09-17 18:00:00,Hebbal,15.5,0.43
2026-09-17 18:00:00,Electronic City,12.3,0.5
2026-09-17 18:00:00,HSR Layout,18.4,0.43
2026-09-17 19:00:00,MG Road / Central,10.5,0.54
2026-09-17 19:00:00,Indiranagar,12.7,0.62
2026-09-17 19:00:00,Whitefield,13.3,0.53
2026-09-17 19:00:00,Koramangala,5.3,0.71
2026-09-17 19:00:00,Jayanagar,12.5,0.61
2026-09-17 19:00:00,Hebbal,17.0,0.5
2026-09-17 19:00:00,Electronic City,19.8,0.41
2026-09-17 19:00:00,HSR Layout,12.3,0.57
2026-09-17 20:00:00,MG Road / Central,8.9,0.7
2026-09-17 20:00:00,Indiranagar,5.0,0.85
2026-09-17 20:00:00,Whitefield,18.3,0.46
2026-09-17 20:00:00,Koramangala,12.9,0.63
2026-09-17 20:00:00,Jayanagar,6.6,0.75
2026-09-17 20:00:00,Hebbal,8.7,0.63
2026-09-17 20:00:00,Electronic City,11.2,0.64
2026-09-17 20:00:00,HSR Layout,10.5,0.61
2026-09-17 21:00:00,MG Road / Central,25.0,0.2
2026-09-17 21:00:00,Indiranagar,24.8,0.15
2026-09-17 21:00:00,Whitefield,19.5,0.36
2026-09-17 21:00:00,Koramangala,13.0,0.63
2026-09-17 21:00:00,Jayanagar,24.9,0.17
2026-09-17 21:00:00,Hebbal,19.5,0.24
2026-09-17 21:00:00,Electronic City,24.8,0.14
2026-09-17 21:00:00,HSR Layout,28.6,0.05
2026-09-18 06:00:00,MG Road / Central,15.6,0.37
2026-09-18 06:00:00,Indiranagar,18.0,0.45
2026-09-18 06:00:00,Whitefield,21.0,0.28
2026-09-18 06:00:00,Koramangala,17.2,0.47
2026-09-18 06:00:00,Jayanagar,19.7,0.29
2026-09-18 06:00:00,Hebbal,23.9,0.28
2026-09-18 06:00:00,Electronic City,28.8,0.18
2026-09-18 06:00:00,HSR Layout,24.5,0.19
2026-09-18 07:00:00,MG Road / Central,20.9,0.32
2026-09-18 07:00:00,Indiranagar,23.2,0.19
2026-09-18 07:00:00,Whitefield,26.7,0.12
2026-09-18 07:00:00,Koramangala,15.7,0.52
2026-09-18 07:00:00,Jayanagar,32.6,0.05
2026-09-18 07:00:00,Hebbal,19.9,0.29
2026-09-18 07:00:00,Electronic City,22.3,0.27
2026-09-18 07:00:00,HSR Layout,25.3,0.17
2026-09-18 08:00:00,MG Road / Central,10.4,0.63
2026-09-18 08:00:00,Indiranagar,8.6,0.62
2026-09-18 08:00:00,Whitefield,14.1,0.57
2026-09-18 08:00:00,Koramangala,8.8,0.76
2026-09-18 08:00:00,Jayanagar,11.3,0.59
2026-09-18 08:00:00,Hebbal,7.8,0.65
2026-09-18 08:00:00,Electronic City,14.8,0.44
2026-09-18 08:00:00,HSR Layout,11.5,0.68
2026-09-18 09:00:00,MG Road / Central,9.4,0.76
2026-09-18 09:00:00,Indiranagar,12.9,0.59
2026-09-18 09:00:00,Whitefield,15.6,0.53
2026-09-18 09:00:00,Koramangala,8.6,0.69
2026-09-18 09:00:00,Jayanagar,13.3,0.61
2026-09-18 09:00:00,Hebbal,15.8,0.47
2026-09-18 09:00:00,Electronic City,12.3,0.42
2026-09-18 09:00:00,HSR Layout,14.0,0.57
2026-09-18 10:00:00,MG Road / Central,5.0,0.73
2026-09-18 10:00:00,Indiranagar,5.8,0.66
2026-09-18 10:00:00,Whitefield,6.4,0.71
2026-09-18 10:00:00,Koramangala,6.4,0.85
2026-09-18 10:00:00,Jayanagar,14.5,0.44
2026-09-18 10:00:00,Hebbal,10.6,0.59
2026-09-18 10:00:00,Electronic City,12.2,0.56
2026-09-18 10:00:00,HSR Layout,15.5,0.34
2026-09-18 11:00:00,MG Road / Central,16.1,0.43
2026-09-18 11:00:00,Indiranagar,21.4,0.33
2026-09-18 11:00:00,Whitefield,17.7,0.39
2026-09-18 11:00:00,Koramangala,20.2,0.36
2026-09-18 11:00:00,Jayanagar,27.8,0.09
2026-09-18 11:00:00,Hebbal,21.9,0.32
2026-09-18 11:00:00,Electronic City,27.0,0.05
2026-09-18 11:00:00,HSR Layout,25.9,0.14
2026-09-18 12:00:00,MG Road / Central,19.3,0.46
2026-09-18 12:00:00,Indiranagar,18.8,0.34
2026-09-18 12:00:00,Whitefield,19.0,0.39
2026-09-18 12:00:00,Koramangala,14.0,0.55
2026-09-18 12:00:00,Jayanagar,24.0,0.11
2026-09-18 12:00:00,Hebbal,29.4,0.06
2026-09-18 12:00:00,Electronic City,21.9,0.39
2026-09-18 12:00:00,HSR Layout,21.8,0.35
2026-09-18 13:00:00,MG Road / Central,17.8,0.33
2026-09-18 13:00:00,Indiranagar,15.8,0.5
2026-09-18 13:00:00,Whitefield,22.9,0.26
2026-09-18 13:00:00,Koramangala,19.4,0.44
2026-09-18 13:00:00,Jayanagar,18.9,0.41
2026-09-18 13:00:00,Hebbal,20.5,0.35
2026-09-18 13:00:00,Electronic City,25.7,0.19
2026-09-18 13:00:00,HSR Layout,29.6,0.08
2026-09-18 14:00:00,MG Road / Central,22.9,0.26
2026-09-18 14:00:00,Indiranagar,22.1,0.3
2026-09-18 14:00:00,Whitefield,19.4,0.25
2026-09-18 14:00:00,Koramangala,15.3,0.45
2026-09-18 14:00:00,Jayanagar,19.3,0.36
2026-09-18 14:00:00,Hebbal,19.2,0.3
2026-09-18 14:00:00,Electronic City,23.7,0.18
2026-09-18 14:00:00,HSR Layout,22.8,0.35
2026-09-18 15:00:00,MG Road / Central,23.1,0.3
2026-09-18 15:00:00,Indiranagar,23.4,0.14
2026-09-18 15:00:00,Whitefield,23.2,0.13
2026-09-18 15:00:00,Koramangala,24.5,0.21
2026-09-18 15:00:00,Jayanagar,24.0,0.22
2026-09-18 15:00:00,Hebbal,20.5,0.33
2026-09-18 15:00:00,Electronic City,20.0,0.33
2026-09-18 15:00:00,HSR Layout,28.9,0.11
2026-09-18 16:00:00,MG Road / Central,18.2,0.33
2026-09-18 16:00:00,Indiranagar,16.8,0.38
2026-09-18 16:00:00,Whitefield,24.7,0.2
2026-09-18 16:00:00,Koramangala,15.0,0.44
2026-09-18 16:00:00,Jayanagar,26.4,0.19
2026-09-18 16:00:00,Hebbal,24.9,0.31
2026-09-18 16:00:00,Electronic City,20.5,0.39
2026-09-18 16:00:00,HSR Layout,29.0,0.08
2026-09-18 17:00:00,MG Road / Central,8.1,0.69
2026-09-18 17:00:00,Indiranagar,10.3,0.72
2026-09-18 17:00:00,Whitefield,9.9,0.61
2026-09-18 17:00:00,Koramangala,5.1,0.79
2026-09-18 17:00:00,Jayanagar,12.1,0.58
2026-09-18 17:00:00,Hebbal,15.8,0.52
2026-09-18 17:00:00,Electronic City,21.1,0.43
2026-09-18 17:00:00,HSR Layout,18.9,0.33
2026-09-18 18:00:00,MG Road / Central,8.8,0.74
2026-09-18 18:00:00,Indiranagar,9.2,0.69
2026-09-18 18:00:00,Whitefield,11.6,0.6
2026-09-18 18:00:00,Koramangala,5.7,0.87
2026-09-18 18:00:00,Jayanagar,8.4,0.65
2026-09-18 18:00:00,Hebbal,13.2,0.54
2026-09-18 18:00:00,Electronic City,17.8,0.43
2026-09-18 18:00:00,HSR Layout,16.7,0.49
2026-09-18 19:00:00,MG Road / Central,16.3,0.57
2026-09-18 19:00:00,Indiranagar,12.7,0.59
2026-09-18 19:00:00,Whitefield,9.5,0.65
2026-09-18 19:00:00,Koramangala,5.0,0.8
2026-09-18 19:00:00,Jayanagar,8.3,0.72
2026-09-18 19:00:00,Hebbal,15.0,0.48
2026-09-18 19:00:00,Electronic City,9.4,0.65
2026-09-18 19:00:00,HSR Layout,15.8,0.46
2026-09-18 20:00:00,MG Road / Central,16.9,0.56
2026-09-18 20:00:00,Indiranagar,12.7,0.63
2026-09-18 20:00:00,Whitefield,10.8,0.58
2026-09-18 20:00:00,Koramangala,10.6,0.7
2026-09-18 20:00:00,Jayanagar,16.6,0.53
2026-09-18 20:00:00,Hebbal,11.7,0.67
2026-09-18 20:00:00,Electronic City,13.0,0.49
2026-09-18 20:00:00,HSR Layout,16.1,0.48
2026-09-18 21:00:00,MG Road / Central,11.7,0.47
2026-09-18 21:00:00,Indiranagar,18.3,0.4
2026-09-18 21:00:00,Whitefield,26.1,0.22
2026-09-18 21:00:00,Koramangala,19.1,0.45
2026-09-18 21:00:00,Jayanagar,25.2,0.22
2026-09-18 21:00:00,Hebbal,19.2,0.45
2026-09-18 21:00:00,Electronic City,25.9,0.12
2026-09-18 21:00:00,HSR Layout,24.7,0.21
2026-09-19 06:00:00,MG Road / Central,13.9,0.48
2026-09-19 06:00:00,Indiranagar,13.7,0.41
2026-09-19 06:00:00,Whitefield,16.3,0.42
2026-09-19 06:00:00,Koramangala,17.2,0.41
2026-09-19 06:00:00,Jayanagar,12.7,0.39
2026-09-19 06:00:00,Hebbal,22.3,0.25
2026-09-19 06:00:00,Electronic City,27.6,0.2
2026-09-19 06:00:00,HSR Layout,27.2,0.14
2026-09-19 07:00:00,MG Road / Central,19.2,0.44
2026-09-19 07:00:00,Indiranagar,18.9,0.32
2026-09-19 07:00:00,Whitefield,19.4,0.38
2026-09-19 07:00:00,Koramangala,22.5,0.21
2026-09-19 07:00:00,Jayanagar,22.8,0.3
2026-09-19 07:00:00,Hebbal,19.1,0.17
2026-09-19 07:00:00,Electronic City,18.2,0.31
2026-09-19 07:00:00,HSR Layout,22.8,0.05
2026-09-19 08:00:00,MG Road / Central,6.3,0.8
2026-09-19 08:00:00,Indiranagar,12.6,0.67
2026-09-19 08:00:00,Whitefield,14.4,0.63
2026-09-19 08:00:00,Koramangala,13.9,0.53
2026-09-19 08:00:00,Jayanagar,18.9,0.36
2026-09-19 08:00:00,Hebbal,15.6,0.52
2026-09-19 08:00:00,Electronic City,14.6,0.56
2026-09-19 08:00:00,HSR Layout,15.3,0.63
2026-09-19 09:00:00,MG Road / Central,8.3,0.66
2026-09-19 09:00:00,Indiranagar,6.5,0.73
2026-09-19 09:00:00,Whitefield,7.6,0.73
2026-09-19 09:00:00,Koramangala,10.1,0.63
2026-09-19 09:00:00,Jayanagar,10.6,0.64
2026-09-19 09:00:00,Hebbal,19.1,0.47
2026-09-19 09:00:00,Electronic City,16.7,0.45
2026-09-19 09:00:00,HSR Layout,7.9,0.63
2026-09-19 10:00:00,MG Road / Central,5.2,0.76
2026-09-19 10:00:00,Indiranagar,5.0,0.8
2026-09-19 10:00:00,Whitefield,13.2,0.63
2026-09-19 10:00:00,Koramangala,6.4,0.8
2026-09-19 10:00:00,Jayanagar,13.2,0.52
2026-09-19 10:00:00,Hebbal,6.8,0.73
2026-09-19 10:00:00,Electronic City,18.6,0.43
2026-09-19 10:00:00,HSR Layout,14.5,0.45
2026-09-19 11:00:00,MG Road / Central,22.2,0.23
2026-09-19 11:00:00,Indiranagar,18.8,0.39
2026-09-19 11:00:00,Whitefield,20.1,0.36
2026-09-19 11:00:00,Koramangala,18.3,0.38
2026-09-19 11:00:00,Jayanagar,23.2,0.31
2026-09-19 11:00:00,Hebbal,21.1,0.27
2026-09-19 11:00:00,Electronic City,23.2,0.13
2026-09-19 11:00:00,HSR Layout,21.3,0.33
2026-09-19 12:00:00,MG Road / Central,15.7,0.47
2026-09-19 12:00:00,Indiranagar,12.0,0.57
2026-09-19 12:00:00,Whitefield,19.0,0.36
2026-09-19 12:00:00,Koramangala,21.4,0.33
2026-09-19 12:00:00,Jayanagar,21.7,0.3
2026-09-19 12:00:00,Hebbal,22.1,0.26
2026-09-19 12:00:00,Electronic City,16.3,0.54
2026-09-19 12:00:00,HSR Layout,20.1,0.34
2026-09-19 13:00:00,MG Road / Central,15.4,0.52
2026-09-19 13:00:00,Indiranagar,17.3,0.4
2026-09-19 13:00:00,Whitefield,16.5,0.24
2026-09-19 13:00:00,Koramangala,16.3,0.43
2026-09-19 13:00:00,Jayanagar,16.8,0.44
2026-09-19 13:00:00,Hebbal,26.7,0.11
2026-09-19 13:00:00,Electronic City,27.2,0.12
2026-09-19 13:00:00,HSR Layout,23.4,0.28
2026-09-19 14:00:00,MG Road / Central,20.9,0.31
2026-09-19 14:00:00,Indiranagar,24.3,0.24
2026-09-19 14:00:00,Whitefield,21.6,0.31
2026-09-19 14:00:00,Koramangala,18.8,0.4
2026-09-19 14:00:00,Jayanagar,16.2,0.44
2026-09-19 14:00:00,Hebbal,19.8,0.27
2026-09-19 14:00:00,Electronic City,25.8,0.15
2026-09-19 14:00:00,HSR Layout,18.0,0.38
2026-09-19 15:00:00,MG Road / Central,18.0,0.37
2026-09-19 15:00:00,Indiranagar,20.5,0.34
2026-09-19 15:00:00,Whitefield,30.5,0.07
2026-09-19 15:00:00,Koramangala,21.8,0.32
2026-09-19 15:00:00,Jayanagar,28.4,0.1
2026-09-19 15:00:00,Hebbal,20.8,0.33
2026-09-19 15:00:00,Electronic City,26.6,0.13
2026-09-19 15:00:00,HSR Layout,26.3,0.11
2026-09-19 16:00:00,MG Road / Central,15.9,0.52
2026-09-19 16:00:00,Indiranagar,16.0,0.4
2026-09-19 16:00:00,Whitefield,20.2,0.33
2026-09-19 16:00:00,Koramangala,27.9,0.12
2026-09-19 16:00:00,Jayanagar,25.0,0.25
2026-09-19 16:00:00,Hebbal,20.1,0.12
2026-09-19 16:00:00,Electronic City,22.1,0.28
2026-09-19 16:00:00,HSR Layout,26.5,0.05
2026-09-19 17:00:00,MG Road / Central,5.0,0.98
2026-09-19 17:00:00,Indiranagar,5.1,0.79
2026-09-19 17:00:00,Whitefield,20.7,0.3
2026-09-19 17:00:00,Koramangala,9.2,0.67
2026-09-19 17:00:00,Jayanagar,14.4,0.54
2026-09-19 17:00:00,Hebbal,11.5,0.53
2026-09-19 17:00:00,Electronic City,7.9,0.61
2026-09-19 17:00:00,HSR Layout,22.4,0.3
2026-09-19 18:00:00,MG Road / Central,7.1,0.76
2026-09-19 18:00:00,Indiranagar,12.6,0.53
2026-09-19 18:00:00,Whitefield,11.3,0.52
2026-09-19 18:00:00,Koramangala,13.0,0.61
2026-09-19 18:00:00,Jayanagar,7.5,0.72
2026-09-19 18:00:00,Hebbal,6.9,0.64
2026-09-19 18:00:00,Electronic City,9.5,0.63
2026-09-19 18:00:00,HSR Layout,11.9,0.59
2026-09-19 19:00:00,MG Road / Central,5.0,0.86
2026-09-19 19:00:00,Indiranagar,6.2,0.78
2026-09-19 19:00:00,Whitefield,13.7,0.53
2026-09-19 19:00:00,Koramangala,12.0,0.6
2026-09-19 19:00:00,Jayanagar,14.2,0.54
2026-09-19 19:00:00,Hebbal,14.8,0.56
2026-09-19 19:00:00,Electronic City,8.1,0.66
2026-09-19 19:00:00,HSR Layout,8.0,0.65
2026-09-19 20:00:00,MG Road / Central,8.1,0.77
2026-09-19 20:00:00,Indiranagar,16.1,0.47
2026-09-19 20:00:00,Whitefield,13.7,0.49
2026-09-19 20:00:00,Koramangala,5.0,0.86
2026-09-19 20:00:00,Jayanagar,16.6,0.45
2026-09-19 20:00:00,Hebbal,10.7,0.63
2026-09-19 20:00:00,Electronic City,10.4,0.69
2026-09-19 20:00:00,HSR Layout,20.3,0.29
2026-09-19 21:00:00,MG Road / Central,21.0,0.33
2026-09-19 21:00:00,Indiranagar,32.5,0.09
2026-09-19 21:00:00,Whitefield,20.9,0.31
2026-09-19 21:00:00,Koramangala,18.4,0.54
2026-09-19 21:00:00,Jayanagar,21.3,0.35
2026-09-19 21:00:00,Hebbal,21.7,0.27
2026-09-19 21:00:00,Electronic City,22.6,0.19
2026-09-19 21:00:00,HSR Layout,22.3,0.17
2026-09-20 06:00:00,MG Road / Central,14.9,0.39
2026-09-20 06:00:00,Indiranagar,17.2,0.42
2026-09-20 06:00:00,Whitefield,20.9,0.27
2026-09-20 06:00:00,Koramangala,9.6,0.77
2026-09-20 06:00:00,Jayanagar,27.4,0.1
2026-09-20 06:00:00,Hebbal,22.7,0.18
2026-09-20 06:00:00,Electronic City,28.2,0.09
2026-09-20 06:00:00,HSR Layout,26.9,0.17
2026-09-20 07:00:00,MG Road / Central,17.2,0.52
2026-09-20 07:00:00,Indiranagar,22.0,0.3
2026-09-20 07:00:00,Whitefield,19.3,0.33
2026-09-20 07:00:00,Koramangala,24.0,0.31
2026-09-20 07:00:00,Jayanagar,23.0,0.28
2026-09-20 07:00:00,Hebbal,23.0,0.15
2026-09-20 07:00:00,Electronic City,24.3,0.18
2026-09-20 07:00:00,HSR Layout,26.3,0.12
2026-09-20 08:00:00,MG Road / Central,12.8,0.5
2026-09-20 08:00:00,Indiranagar,7.8,0.78
2026-09-20 08:00:00,Whitefield,12.9,0.5
2026-09-20 08:00:00,Koramangala,12.0,0.58
2026-09-20 08:00:00,Jayanagar,13.0,0.63
2026-09-20 08:00:00,Hebbal,13.0,0.49
2026-09-20 08:00:00,Electronic City,10.9,0.58
2026-09-20 08:00:00,HSR Layout,18.0,0.49
2026-09-20 09:00:00,MG Road / Central,6.3,0.8
2026-09-20 09:00:00,Indiranagar,14.0,0.55
2026-09-20 09:00:00,Whitefield,8.9,0.68
2026-09-20 09:00:00,Koramangala,6.7,0.86
2026-09-20 09:00:00,Jayanagar,8.1,0.75
2026-09-20 09:00:00,Hebbal,14.2,0.62
2026-09-20 09:00:00,Electronic City,10.9,0.6
2026-09-20 09:00:00,HSR Layout,15.6,0.5
2026-09-20 10:00:00,MG Road / Central,13.4,0.55
2026-09-20 10:00:00,Indiranagar,5.0,0.83
2026-09-20 10:00:00,Whitefield,10.2,0.73
2026-09-20 10:00:00,Koramangala,11.7,0.64
2026-09-20 10:00:00,Jayanagar,15.9,0.55
2026-09-20 10:00:00,Hebbal,7.2,0.67
2026-09-20 10:00:00,Electronic City,11.0,0.62
2026-09-20 10:00:00,HSR Layout,11.7,0.56
2026-09-20 11:00:00,MG Road / Central,13.8,0.61
2026-09-20 11:00:00,Indiranagar,18.0,0.31
2026-09-20 11:00:00,Whitefield,24.8,0.2
2026-09-20 11:00:00,Koramangala,19.6,0.43
2026-09-20 11:00:00,Jayanagar,21.6,0.34
2026-09-20 11:00:00,Hebbal,18.5,0.29
2026-09-20 11:00:00,Electronic City,25.3,0.23
2026-09-20 11:00:00,HSR Layout,23.7,0.24
2026-09-20 12:00:00,MG Road / Central,17.1,0.36
2026-09-20 12:00:00,Indiranagar,19.1,0.39
2026-09-20 12:00:00,Whitefield,24.4,0.17
2026-09-20 12:00:00,Koramangala,23.6,0.29
2026-09-20 12:00:00,Jayanagar,26.5,0.21
2026-09-20 12:00:00,Hebbal,16.8,0.43
2026-09-20 12:00:00,Electronic City,22.0,0.13
2026-09-20 12:00:00,HSR Layout,25.1,0.07
2026-09-20 13:00:00,MG Road / Central,13.3,0.57
2026-09-20 13:00:00,Indiranagar,12.2,0.45
2026-09-20 13:00:00,Whitefield,28.6,0.11
2026-09-20 13:00:00,Koramangala,16.7,0.43
2026-09-20 13:00:00,Jayanagar,23.7,0.32
2026-09-20 13:00:00,Hebbal,23.4,0.22
2026-09-20 13:00:00,Electronic City,26.6,0.27
2026-09-20 13:00:00,HSR Layout,29.9,0.05
2026-09-20 14:00:00,MG Road / Central,19.5,0.39
2026-09-20 14:00:00,Indiranagar,20.3,0.32
2026-09-20 14:00:00,Whitefield,26.2,0.34
2026-09-20 14:00:00,Koramangala,13.4,0.5
2026-09-20 14:00:00,Jayanagar,23.1,0.2
2026-09-20 14:00:00,Hebbal,27.8,0.05
2026-09-20 14:00:00,Electronic City,17.3,0.34
2026-09-20 14:00:00,HSR Layout,19.7,0.38
2026-09-20 15:00:00,MG Road / Central,20.4,0.31
2026-09-20 15:00:00,Indiranagar,13.7,0.59
2026-09-20 15:00:00,Whitefield,22.0,0.25
2026-09-20 15:00:00,Koramangala,16.7,0.41
2026-09-20 15:00:00,Jayanagar,32.6,0.05
2026-09-20 15:00:00,Hebbal,22.7,0.27
2026-09-20 15:00:00,Electronic City,21.2,0.24
2026-09-20 15:00:00,HSR Layout,20.0,0.23
2026-09-20 16:00:00,MG Road / Central,7.3,0.67
2026-09-20 16:00:00,Indiranagar,20.8,0.28
2026-09-20 16:00:00,Whitefield,17.9,0.4
2026-09-20 16:00:00,Koramangala,25.0,0.25
2026-09-20 16:00:00,Jayanagar,20.9,0.34
2026-09-20 16:00:00,Hebbal,24.7,0.34
2026-09-20 16:00:00,Electronic City,13.3,0.51
2026-09-20 16:00:00,HSR Layout,17.4,0.44
2026-09-20 17:00:00,MG Road / Central,5.0,0.76
2026-09-20 17:00:00,Indiranagar,8.0,0.68
2026-09-20 17:00:00,Whitefield,12.7,0.65
2026-09-20 17:00:00,Koramangala,16.4,0.45
